LoanID,Servicing Fee Percentage,Servicing Fee Flat Dollar,Servicing Advance Methodology,MERS Originator Number,Originator Name,Loan Group,Loan Number,Alt ID,Dummy ID,Amortization Type,Lien Position,Heloc Indicator,Loan Purpose,Cash Out Amount,Total Origination and Discount Points in Dollars,High Cost Indicator,Relocation Loan Indicator,Broker Indicator,Channel,Escrow Indicator,Senior Loan Amounts,Loan Type of Most Senior Lien,Junior Mortgage Balance,Origination Date of Most Senior Loan,Origination Date,Original Loan Amount,Original Interest Rate,Original Amortization Term,Original Term to Maturity,First Payment Date of Loan,Interest Type Indicator,Original Interest Only Term,Buy Down Period,HELOC Draw Period,Current Loan Amount,Current Interest Rate,Current Payment Amount Due,Interest Paid Through Date,Current Payment Status,Index Type,ARM Look Back Days,Gross Margin,ARM Round Flag,ARM Rounding Factor,Initial Fixed Rate Period,Initial Interest Rate Cap Change Up,Initial Interest Rate Cap Change Down,Subsequent Interest Rate Reset Period,Subsequent Interest Rate Change Up,Subsequent Interest Rate Change Down,Lifetime Maximum Rate Ceiling,Lifetime Minimum Rate Floor,Prepayment Penalty Calculation,Prepayment Penalty Type,Prepayment Penalty Total Term,Prepayment Penalty Hard Term,Primary Borrower ID,Number of Mortgaged Properties,Total Number of Borrowers,Self Employment Flag,Current Other Monthly Payment,Length Of Employment Borrower,Length of Employment Co-Borrower,Years in Home,FICO Model Used,Most Recent FICO Date,Primary Borrower Original FICO Equifax,Primary Borrower Original FICO Experian,Primary Borrower Original FICO Transunion,Co-Borrower Original FICO Equifax,Co-Borrower Original FICO Experian,Co-Borrower Original FICO Transunion,Original Primary Borrower FICO,Original Co-Borrower FICO,Original Third Borrower FICO,Updated FICO Date,Updated Primary Borrower FICO,Updated Co-Borrower FICO,Credit Report Longest Trade Line,Credit Report Maximum Trade Line,Credit Report Number of Trade Lines,Credit Line Usage Ratio,Most Recent 24 Month Pay History,Months Bankruptcy,Months Foreclosure,Months Short Sale,Months DIL,Primary Borrower Wage Income,Co-Borrower Wage Income,Primary Borrower Other Income,Co-Borrower Other Income,Co-Mortgagor Income,All Borrower Wage Income,All Borrower Total Income,4506T Indicator,Borrower Income Verification Level,Co-Borrower Income Verification Level,Borrower Employment Verification Level,Co-Borrower Employment Verification Level,Borrower Asset Verification Level,Co-Borrower Asset Verification Level, Liquid Cash Reserves , Monthly Debt All Borrowers ,Originator DTI,Fully Indexed Rate,Qualification Method,Percentage of Down Payment From Borrower Own Funds,City,State,Postal Code,Property Type,Occupancy,Sales Price,Original Appraised Property Value,Original Property Valuation Type,Original Property Valuation Date,Original Automated Valuation Model AVM Model Name,Original AVM Confidence Score,Most Recent Property Value,Most Recent Property Valuation Type,Most Recent Property Valuation Date,Most Recent AVM Model Name,Most Recent AVM Confidence Score, Value Used for LTV ,Original CLTV,Original LTV,Original Pledged Assets,UW Exception,Qualifying Rate,Application Date,Date of Bankruptcy,BK Chapter,Date of Foreclosure,Date of Short Sale,Date of DIL,Date of Credit Event,TRID,ATR Loan Type,Non-QM Reason,Loan Category,Loan Type,Loan Program,Doc Type,Bank Statement/1099 Flag,Business/Personal Bank Statement,Bank Statement/1099 Months,Months of Income Verification,First Time Homebuyer?,Borrower Retired Flag,Co-Borrower Retired Flag,Borrower US Citizen,Co-Borrower US Citizen,Borrower Perm Resident Alien,Co-Borrower Perm Resident Alien,Foreign National Flag,Borrower Vesting Org Type,Lease In Place Flag,Actual In Place Rent,Third Party Market Rent,Third Party Rent Source ,Rental Income Used for DSCR,Rental Income Source Used for DSCR,PITIA,Debt Service Ratio,Servicing Administrator,Servicing Released/Retained,Modification (Y/N),Date of Modification,Number_of_Mods,Modification_Type,Rem_Term_Post_Mod,Mat_Date_Post_Mod,P_I_Pmt_Post_Mod,P_I_Pmt_Pre_Mod,Rate_Post_Mod,Rate_Pre_Mod_,Deferral (Y/N),Date of Deferral,Deferred Balances,Months of Payment Deferred,Forbearance Granted Flag,Effective Date of Forbearance,Forbearance End Date,Forbearance Extension/Expiration
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,802009148066,,2021010097,1,1,,7,0,"26,138",,,1,2,4,,,,,10/12/2020,"1,742,500.00",5.500,360,360,12/1/2020,2,0,,,"1,736,751.96",5.500,"9,893.72",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,,1,1,"1,354.66",18.00,,,1,9/17/2020,773,766,776,,,,773,,,2/5/2021,719,,,,,,00,,,,,0,0,"165,536",0,,0,"165,536",0,3,,3,,4,,"205,894","12,739",7.696,,1,,Del Mar,CA,92014,1,1,"2,050,000","2,050,000",3,9/28/2020,,,,,,,,"2,050,000",85.000,85.000,,,5.500,9/15/2020,, ,,,,,Y,Non-QM,,,Bank Statement,12 Month Business Bank Statements,Business Bank Statements (12 to 23 Months),Y,Business,12,12,N,,,Y,,N,,N,An Inter Vivos Trust,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.500,,1,1013016,Angel Oak Mortgage Solutions,1,802009148111,,2021010098,1,1,,7,0,"4,414",,,1,2,4,,,,,11/25/2020,"160,500.00",6.125,360,360,1/1/2021,2,0,,,"160,187.22",6.125,975.21,1/1/2021,Current,,,,,,,,,,,,,,,1,36,36,,5,1,99,571.30,0.00,,,1,9/22/2020,781,762,792,,,,781,,,,,,,,,,0,,,,,0,0,0,0,,0,0,0,1,,1,,4,,"44,513","3,200",,,1,,Ormond Beach,FL,32176,1,3,"214,000","280,000",3,9/29/2020,,,,,,,,"214,000",75.000,75.000,,,6.125,9/16/2020,, ,,,,,n.a.,Exempt,,,Investor Cash Flow,Investor Cash Flow,Investor Cash Flow,N,,,,N,,,Y,,N,,N,A Florida Limited Liability Company,N,,"2,000",Appraisal,"2,000",Third Party Rental Source,"1,546.51",1.293,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,802009148128,,2021010099,1,1,,7,0,"3,188",,,1,2,4,,,,,10/23/2020,"637,500.00",6.250,360,360,12/1/2020,2,0,,,"635,675.87",6.250,"3,925.20",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,,1,1,504.42,15.00,,,1,9/29/2020,784,786,763,,,,784,,,2/5/2021,781,,,,,,00,,,,,0,0,"13,055",0,,0,"13,055",0,3,,3,,4,,"29,594","6,324",48.440,,1,,South Weber,UT,84405,1,1,"750,000","777,000",3,9/25/2020,,,,,,,,"750,000",85.000,85.000,,,6.250,9/16/2020,, ,,,,,Y,Non-QM,,,Bank Statement,12 Month Business Bank Statements,Business Bank Statements (12 to 23 Months),Y,Business,12,12,N,,,Y,,N,,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,802009148132,,2021010100,1,1,,7,0,"20,400",,,1,2,4,,,,,10/7/2020,"680,000.00",5.375,360,360,12/1/2020,2,0,,,"677,703.84",5.375,"3,807.80",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,1,1,1,717.85,8.00,,,1,9/25/2020,714,694,725,,,,714,,,2/5/2021,740,,,,,,00,,,,,"23,347",0,0,0,,"23,347","23,347",0,3,,3,,4,,"49,464","9,559",40.942,,1,,Naples,FL,34119,1,1,"850,000","860,000",3,9/23/2020,,,,,,,,"850,000",80.000,80.000,,,5.375,9/17/2020,, ,,,,,Y,Non-QM,,,Bank Statement,24 Month Business Bank Statements,Business Bank Statements (24 Months),Y,Business,24,24,N,,,Y,,N,,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,802009148145,,2021010101,1,1,,6,0,"4,271",,,1,2,4,,,,,10/26/2020,"284,750.00",7.125,360,360,12/1/2020,2,0,,,"284,062.81",7.125,"1,918.41",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,,2,1,522.05,2.25,3.00,,1,9/18/2020,778,683,675,654,648,661,683,654,,2/5/2021,780,,,,,,00,,,,,"4,482","3,156",0,0,,"7,638","7,638",0,3,3,3,3,4,4,"26,669","3,215",42.100,,1,,Danielsville,PA,18038,1,1,"335,000","338,000",3,10/7/2020,,,,,,,,"335,000",85.000,85.000,,,7.125,9/16/2020,, ,,,,,Y,Non-QM,,,Bank Statement,12 Month Business Bank Statements,Business Bank Statements (12 to 23 Months),Y,Business,12,12,Y,,,Y,Y,N,N,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,802009148189,,2021010102,1,1,,7,0,"6,333",,,1,2,4,,,,,10/26/2020,"506,600.00",6.375,360,360,12/1/2020,2,0,,,"505,181.21",6.375,"3,160.52",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,1,1,1,802.66,10.42,,,1,10/2/2020,745,742,739,,,,742,,,2/5/2021,697,,,,,,00,,,,,"13,972",0,0,0,,"13,972","13,972",0,3,,3,,4,,"120,256","5,766",41.270,,1,,Marietta,GA,30066,7,1,"596,000","600,000",3,10/6/2020,,,,,,,,"596,000",85.000,85.000,,,6.375,9/17/2020,, ,,,,,Y,Non-QM,,,Bank Statement,12 Month Business Bank Statements,Business Bank Statements (12 to 23 Months),Y,Business,12,12,N,,,N,,Y,,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,802009148192,,2021010103,1,1,,7,0,"22,847",,,1,2,4,,,,,10/9/2020,"830,804.00",5.875,360,360,12/1/2020,2,0,,,"828,250.41",5.875,"4,914.52",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,3,1,1,"1,770.25",12.00,,,1,9/18/2020,701,721,738,,,,721,,,2/5/2021,697,,,,,,00,,,,,0,0,"43,574",0,,0,"43,574",1,5,,3,,4,,"462,086","18,277",41.944,,1,,Orlando,FL,32835,7,1,"1,107,739","1,120,000",3,9/11/2020,,,,,,,,"1,107,739",75.000,75.000,,,5.875,9/16/2020,, ,,,,,Y,Non-QM,,,Portfolio Select,Portfolio Select,Full Documentation (24 Months),N,,,,N,,,Y,,N,,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,802009148199,,2021010104,1,1,,7,0,"8,156",,,1,2,4,,,,,10/16/2020,"1,087,500.00",5.625,360,360,12/1/2020,2,0,,,"1,083,995.82",5.625,"6,260.26",2/1/2021,Current,,,,,,,,,,,,,,,, , ,,,1,1,"1,880.69",37.67,,,1,9/25/2020,810,777,820,,,,810,,,2/5/2021,763,,,,,,00,,,,,0,0,"22,620",0,,0,"22,620",0,3,,3,,4,,"263,950","9,579",42.348,,1,,Moorpark,CA,93021,7,1,"1,450,000","1,450,000",3,9/24/2020,,,,,,,,"1,450,000",75.000,75.000,,,5.625,9/16/2020,, ,,,,,Y,Non-QM,,,Bank Statement,24 Month Business Bank Statements,Business Bank Statements (24 Months),Y,Business,24,24,N,,,Y,,N,,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,802009148226,,2021010105,1,1,,3,"262,350","7,290",,,1,2,4,,,,,12/11/2020,"486,000.00",6.000,360,360,2/1/2021,2,0,,,"485,516.18",6.000,"2,913.82",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,1,1,1,360.72,38.67,,10.00,1,9/28/2020,746,752,779,,,,752,,,2/5/2021,761,,,,,,,,,,,0,0,"27,172",0,,0,"27,172",0,3,,3,,4,,"432,592","4,571",16.822,,1,,Bishop,CA,93514,1,1,0,"540,000",3,11/21/2020,,,,,,,,"540,000",90.000,90.000,,,6.000,9/17/2020,, ,,,,,Y,Non-QM,,,Bank Statement,12 Month Business Bank Statements,Business Bank Statements (12 to 23 Months),Y,Business,12,12,,,,Y,,N,,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,802009148287,,2021010106,1,1,,7,0,"14,000",,,1,2,4,,,,,11/12/2020,"1,400,000.00",5.000,360,360,1/1/2021,2,0,,,"1,396,628.65",5.000,"7,515.50",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,1,1,1,"2,781.70",20.08,,,1,9/29/2020,730,724,737,,,,730,,,2/5/2021,735,,,,,,0,,,,,0,0,"26,203",0,,0,"26,203",0,3,,3,,4,,"371,826","11,910",45.454,,1,,Granada Hills,CA,91344,7,1,"2,000,000","2,000,000",3,10/4/2020,,,,,,,,"2,000,000",70.000,70.000,,,5.000,9/17/2020,, ,,,,,Y,Non-QM,,,Bank Statement,12 Month Business Bank Statements,Business Bank Statements (12 to 23 Months),Y,Business,12,12,N,,,Y,,N,,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,802009148348,,2021010107,1,1,,7,0,"12,375",,,1,2,4,,,,,10/28/2020,"825,000.00",5.125,360,360,12/1/2020,2,0,,,"721,654.74",5.125,"4,492.02",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,1,1,1,986.03,16.08,,,1,10/2/2020,652,704,676,,,,676,,,,,,,,,,00,,,,,"70,769",0,0,0,,"70,769","70,769",1,5,,3,,4,,"222,176","10,504",14.843,,1,,Newport,RI,02840,1,2,"1,100,000","1,126,000",3,10/13/2020,,,,,,,,"1,100,000",75.000,75.000,,,5.125,9/18/2020,, ,,,,,Y,Non-QM,,,Platinum,Platinum,Full Documentation (24 Months),N,,,,N,,,Y,,N,,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.500,,1,1013016,Angel Oak Mortgage Solutions,1,802009148352,,2021010108,1,1,,3,"151,803","2,475",,,1,2,4,,,,,10/20/2020,"165,000.00",6.625,360,360,12/1/2020,2,0,,,"164,560.87",6.625,"1,056.51",1/1/2021,Current,,,,,,,,,,,,,,,1,36,36,,,1,99,575.88,0.00,,11.00,1,9/30/2020,757,779,744,,,,757,,,2/5/2021,752,,,,,,00,,,,,0,0,0,0,,0,0,0,5,,1,,1,,"151,803","1,869",,,1,,Lithia,FL,33547,7,3,0,"285,000",3,9/28/2020,,,,,,,,"285,000",57.895,57.895,,,6.625,9/17/2020,, ,,,,,n.a.,Exempt,,,Investor Cash Flow,Investor Cash Flow,Investor Cash Flow,N,,,,,,,Y,,N,,N, ,N,,"1,825",Appraisal,"1,825",Third Party Rental Source,"1,632.39",1.118,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,802009148358,,2021010109,1,1,,7,0,"8,500",,,1,2,0,,,,,10/30/2020,"200,000.00",5.875,360,360,12/1/2020,2,0,,,"199,385.27",5.875,"1,183.08",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,1,2,1,958.85,10.33,0.00,,1,9/30/2020,773,773,761,698,726,682,773,698,,2/5/2021,758,,,,,,00,,,,,"16,786",0,0,0,,"16,786","16,786",0,3,1,3,1,4,4,"51,180","6,754",40.233,,1,,St Petersburg,FL,33715,3,2,"250,000","250,000",3,9/24/2020,,,,,,,,"250,000",80.000,80.000,,,5.875,9/18/2020,, ,,,,,Y,Non-QM,,,Bank Statement,24 Month Business Bank Statements,Business Bank Statements (24 Months),Y,Business,24,24,N,,,Y,Y,N,N,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,802009148393,,2021010110,1,1,,7,0,"5,674",,,1,2,4,,,,,10/20/2020,"567,360.00",6.750,360,360,12/1/2020,2,0,,,"565,886.27",6.750,"3,679.89",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,1,2,1,414.56,2.00,0.00,,1,10/7/2020,758,703,726,751,667,733,726,733,,2/5/2021,736,,,,,,00,,,,,"22,371",0,0,0,,"22,371","22,371",0,3,1,3,1,4,4,"164,234","7,149",31.954,,1,,Gilbert,AZ,85298,7,1,"709,200","725,000",3,9/1/2020,,,,,,,,"709,200",80.000,80.000,,,6.750,9/18/2020,, ,,,,,Y,Non-QM,,,Bank Statement,12 Month Business Bank Statements,Business Bank Statements (12 to 23 Months),Y,Business,12,12,N,,,Y,Y,N,N,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,802009148454,,2021010111,1,1,,7,0,"9,169",,,1,2,4,,,,,10/26/2020,"611,250.00",5.625,360,360,12/1/2020,2,0,,,"609,280.39",5.625,"3,518.70",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,1,1,1,"1,022.79",2.00,,,1,9/28/2020,700,714,719,,,,714,,,2/5/2021,706,,,,,,00,,,,,0,0,"20,265",0,,0,"20,265",0,3,,3,,4,,"63,323","7,194",35.502,,1,,Palmdale,CA,93551,1,1,"815,000","815,000",3,10/9/2020,,,,,,,,"815,000",75.000,75.000,,,5.625,9/21/2020,, ,,,,,Y,Non-QM,,,Bank Statement,12 Month Business Bank Statements,Business Bank Statements (12 to 23 Months),Y,Business,12,12,N,,,Y,,N,,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.500,,1,1013016,Angel Oak Mortgage Solutions,1,802009148461,,2021010112,1,1,,7,0,"4,425",,,1,2,4,,,,,10/16/2020,"177,000.00",6.000,360,360,12/1/2020,2,0,,,"176,423.06",6.000,"1,061.20",1/1/2021,Current,,,,,,,,,,,,,,,1,36,36,,7,1,99,616.12,0.00,,,1,9/29/2020,768,743,764,,,,764,,,,,,,,,,00,,,,,0,0,0,0,,0,0,0,3,,1,,4,,"29,186","12,406",,,1,,Kyle,TX,78640,1,3,"236,000","236,000",3,9/30/2020,,,,,,,,"236,000",75.000,75.000,,,6.000,9/21/2020,, ,,,,,n.a.,Exempt,,,Investor Cash Flow,Investor Cash Flow,Investor Cash Flow,N,,,,N,,,Y,,N,,N, ,N,,"1,800",Appraisal,"1,800",Third Party Rental Source,"1,677.32",1.073,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,802009148506,,2021010113,1,1,,7,0,"6,998",,,1,2,4,,,,,10/29/2020,"233,250.00",5.375,360,360,12/1/2020,2,0,,,"232,462.40",5.375,"1,306.13",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,,2,1,257.09,5.42,0.00,,1,10/2/2020,791,788,780,697,701,693,788,697,,2/5/2021,787,,,,,,00,,,,,"14,258",0,0,0,,"14,258","14,258",0,3,3,3,3,4,1,"14,664","4,513",31.654,,1,,Fern Beach,FL,32034,1,2,"311,000","315,000",3,10/7/2020,,,,,,,,"311,000",75.000,75.000,,,5.375,9/22/2020,, ,,,,,Y,Non-QM,,,Bank Statement,12 Month Business Bank Statements,Business Bank Statements (12 to 23 Months),Y,Business,12,12,N,,,Y,Y,N,N,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,802009148545,,2021010114,1,1,,7,0,"11,669",,,1,2,4,,,,,10/21/2020,"700,000.00",4.375,360,360,12/1/2020,2,0,,,"697,099.86",4.375,"3,495.00",2/1/2021,Current,,,,,,,,,,,,,,,, , ,,2,1,0,"1,729.65",17.00,,,1,9/28/2020,775,788,765,,,,775,,,2/5/2021,771,,,,,,00,,,,,"10,083",0,"5,547",0,,"10,083","15,630",1,5,,3,,2,,"325,645","7,691",49.203,,1,,Denver,CO,80231,7,1,"1,500,000","1,500,000",3,9/15/2020,,,,,,,,"1,500,000",46.667,46.667,,,4.375,9/22/2020,, ,,,,,Y,Non-QM,,,Platinum,Platinum,Full Documentation (24 Months),N,,,,N,,,Y,,N,,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,802009148612,,2021010115,1,1,,7,0,"20,000",,,1,2,4,,,,,10/19/2020,"2,000,000.00",5.125,360,360,12/1/2020,2,0,,,"1,992,925.66",5.125,"10,889.74",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,,2,1,"3,961.59",11.92,0.00,,1,9/28/2020,713,777,771,781,795,794,771,794,,2/5/2021,755,,,,,,00,,,,,0,0,"20,114",0,"20,114",0,"40,228",0,3,3,3,3,4,4,"178,617","17,030",42.335,,1,,Chatsworth,CA,91311,7,1,"2,500,000","2,500,000",3,10/3/2020,,,,,,,,"2,500,000",80.000,80.000,,,5.125,9/23/2020,, ,,,,,Y,Non-QM,,,Bank Statement,24 Month Business Bank Statements,Business Bank Statements (24 Months),Y,Business,24,24,N,,,Y,Y,N,N,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,802009148613,,2021010116,1,1,,7,0,"2,641",,,1,2,4,,,,,11/2/2020,"211,250.00",5.375,360,360,1/1/2021,2,0,,,"210,775.50",5.375,"1,182.94",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,1,2,1,683.49,6.00,0.00,,1,9/25/2020,801,798,788,789,785,788,798,788,,2/5/2021,788,,,,,,0,,,,,"10,105",0,0,0,,"10,105","10,105",0,3,1,3,1,4,4,"37,693","2,384",23.596,,1,,Conroe,TX,77303,7,1,"325,000","335,000",3,10/12/2020,,,,,,,,"325,000",65.000,65.000,,,5.375,9/23/2020,, ,,,,,Y,Non-QM,,,Bank Statement,12 Month Business Bank Statements,Business Bank Statements (12 to 23 Months),Y,Business,12,12,N,,,Y,Y,N,N,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,802009148629,,2021010117,1,1,,7,0,"8,531",,,1,2,4,,,,,10/26/2020,"682,500.00",6.000,360,360,12/1/2020,2,0,,,"680,433.59",6.000,"4,091.93",2/1/2021,Current,,,,,,,,,,,,,,,1,24,24,,9,1,1,"1,745.13",3.00,,,1,9/25/2020,773,781,774,,,,774,,,2/5/2021,773,,,,,,00,,,,,0,0,"102,222",0,,0,"102,222",0,3,,3,,4,,"860,920","37,283",36.473,,1,,Washington,DC,20037,3,3,"910,000","910,000",3,10/9/2020,,,,,,,,"910,000",75.000,75.000,,,6.000,9/23/2020,, ,,,,,n.a.,Exempt,,,Bank Statement,12 Month Business Bank Statements,Business Bank Statements (12 to 23 Months),Y,Business,12,12,N,,,Y,,N,,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,802009148686,,2021010118,1,1,,7,0,"7,131",,,1,2,4,,,,,10/30/2020,"998,750.00",5.625,360,360,12/1/2020,2,0,,,"995,531.78",5.625,"5,749.37",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,3,1,1,"2,083.22",13.08,,,1,9/29/2020,796,762,750,,,,762,,,2/5/2021,739,,,,,,00,,,,,0,0,"33,381",0,,0,"33,381",0,3,,3,,4,,"108,825","15,762",47.217,,1,,Grayson,GA,30017,1,1,"1,175,000","1,200,000",3,10/9/2020,,,,,,,,"1,175,000",85.000,85.000,,,5.625,9/23/2020,, ,,,,,Y,Non-QM,,,Bank Statement,12 Month Business Bank Statements,Business Bank Statements (12 to 23 Months),Y,Business,12,12,N,,,Y,,N,,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.500,,1,1013016,Angel Oak Mortgage Solutions,1,802009148715,,2021010119,1,1,,3,"29,235","3,990",,,1,2,4,,,,,11/10/2020,"133,000.00",6.375,360,360,1/1/2021,2,0,,,"132,752.97",6.375,829.75,1/1/2021,Current,,,,,,,,,,,,,,,1,36,36,,2,1,99,100.68,0.00,,2.00,1,10/19/2020,733,778,762,,,,762,,,2/5/2021,768,,,,,,0,,,,,0,0,0,0,,0,0,0,1,,1,,1,,"29,235","1,869",,,1,,Phoenix,AZ,85037,1,3,0,"190,000",3,10/2/2020,,,,,,,,"190,000",70.000,70.000,,,6.375,9/24/2020,, ,,,,,n.a.,Exempt,,,Investor Cash Flow,Investor Cash Flow,Investor Cash Flow,N,,,,,,,Y,,N,,N, ,N,,"1,195",Appraisal,"1,195",Third Party Rental Source,930.43,1.284,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,802009148719,,2021010120,1,1,,7,0,"10,328",,,1,2,4,,,,,10/22/2020,"688,500.00",6.125,360,360,12/1/2020,2,0,,,"686,432.52",6.125,"4,183.40",2/1/2021,Current,,,,,,,,,,,,,,,, , ,,1,1,1,495.10,5.83,,,1,10/5/2020,699,711,746,,,,711,,,2/5/2021,725,,,,,,00,75,,,,0,0,"142,275",0,,0,"142,275",0,3,,3,,4,,"41,974","8,975",6.308,,1,,N Salt Lake,UT,84054,1,1,"810,000","810,000",3,10/10/2020,,,,,,,,"810,000",85.000,85.000,,,6.125,9/25/2020,11/1/2014,7,,,,11/1/2014,Y,Non-QM,,,Bank Statement,24 Month Business Bank Statements,Business Bank Statements (24 Months),Y,Business,24,24,N,,,Y,,N,,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,802009148739,,2021010121,1,1,,6,0,"3,528",,,1,2,4,,,,,10/26/2020,"352,750.00",6.625,360,360,12/1/2020,2,0,,,"351,811.16",6.625,"2,258.70",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,,1,1,813.58,3.42,,,1,10/8/2020,729,719,735,,,,729,,,2/5/2021,656,,,,,,00,,,,,0,0,"18,471",0,,0,"18,471",0,3,,3,,4,,"87,907","3,956",21.419,,1,,Doral,FL,33178,7,1,"415,000","415,000",3,9/2/2020,,,,,,,,"415,000",85.000,85.000,,,6.625,9/25/2020,, ,,,,,Y,Non-QM,,,Bank Statement,12 Month Business Bank Statements,Business Bank Statements (12 to 23 Months),Y,Business,12,12,Y,,,Y,,N,,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,802009148751,,2021010122,1,1,,7,0,"6,120",,,1,2,4,,,,,11/16/2020,"612,000.00",6.625,360,360,1/1/2021,2,0,,,"610,917.12",6.625,"3,918.70",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,1,2,1,445.87,2.08,3.00,,1,10/21/2020,680,673,661,753,744,752,673,752,,2/5/2021,674,,,,,,0,,,,,"18,696","2,500",0,0,,"21,196","21,196",0,3,3,3,3,4,4,"40,906","8,606",40.600,,1,,Herriman,UT,84096,1,1,"720,000","720,000",3,10/20/2020,,,,,,,,"720,000",85.000,85.000,,,6.625,9/24/2020,, ,,,,,Y,Non-QM,,,Bank Statement,12 Month Business Bank Statements,Business Bank Statements (12 to 23 Months),Y,Business,12,12,N,,,N,N,Y,Y,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
